ISIN,Rendimento_annuo%,Perf_1mese%,Perf_6mesi%,Perf_1anno%,Volatilita_annua%,Max_Drawdown%,VaR_95%_giorno,CVaR_95%_giorno,Ulcer_Index,Sharpe_Ratio,Sortino_Ratio,Calmar_Ratio,Omega_Ratio,Pain_Ratio,Beta,Alpha%,R_Squared,Tracking_Error%,Information_Ratio,Winrate%
LU2037749152,0.8,0.77,-1.25,5.39,6.81,-22.06,-0.71,-0.94,10.4656,-0.411,-0.63,0.036,0.935,0.076,,,,,,51.6
LU1547515137,0.01,2.65,0.07,9.48,8.65,-29.57,-0.88,-1.31,15.5467,-0.414,-0.527,0.0,0.923,0.001,,,,,,41.4
LU1645381689,-1.84,1.01,0.56,2.05,12.51,-29.79,-1.22,-1.8,20.6207,-0.434,-0.632,-0.062,0.926,-0.089,,,,,,48.0
LU2099991536,0.76,0.21,-0.9,2.02,6.51,-15.16,-0.61,-0.94,8.2593,-0.436,-0.619,0.05,0.927,0.092,,,,,,49.3
IE00BDDRDY39,-0.17,3.21,-0.13,9.19,8.53,-27.72,-0.82,-1.22,15.023,-0.441,-0.621,-0.006,0.924,-0.011,,,,,,49.6
LU1048314949,2.18,0.95,0.95,4.58,3.12,-10.41,-0.29,-0.45,3.98,-0.452,-0.625,0.21,0.921,0.548,,,,,,50.2
IE00B67B7N93,3.26,0.47,2.16,4.65,0.74,-2.46,-0.05,-0.1,0.811,-0.452,-0.54,1.324,0.92,4.016,,,,,,61.7
LU1233598447,3.4,0.36,1.89,3.99,0.42,-0.13,-0.02,-0.04,0.0151,-0.458,-0.723,26.201,0.924,225.16,,,,,,63.1
IE00B7J7TB45,0.41,1.39,-0.45,5.07,6.95,-24.8,-0.69,-1.02,11.9043,-0.458,-0.662,0.017,0.924,0.035,,,,,,49.9
IE00BFWXDX52,0.52,0.53,-0.9,5.24,6.71,-22.12,-0.68,-0.96,11.0258,-0.458,-0.687,0.024,0.927,0.047,,,,,,49.9
IE00BFM6TB42,0.42,1.49,-0.33,5.38,6.74,-24.86,-0.68,-0.96,11.9111,-0.47,-0.701,0.017,0.923,0.035,,,,,,50.4
LU1931975079,-1.5,0.66,-4.49,1.08,10.76,-18.42,-0.63,-1.16,12.6824,-0.473,-0.563,-0.081,0.881,-0.118,,,,,,49.6
IE00BNG70R26,-0.01,0.9,-0.3,5.44,7.62,-24.62,-0.77,-1.04,13.2828,-0.473,-0.742,-0.0,0.925,-0.001,,,,,,50.8
IE00BF8J5974,2.05,0.49,1.1,4.29,3.22,-12.38,-0.33,-0.47,5.8906,-0.479,-0.695,0.165,0.922,0.348,,,,,,53.1
LU1953136287,1.12,0.81,-1.09,1.54,5.09,-11.96,-0.49,-0.72,5.032,-0.485,-0.711,0.094,0.918,0.223,,,,,,51.9
LU0908508814,-0.64,-0.24,0.2,1.45,8.67,-22.3,-0.81,-1.22,15.9334,-0.488,-0.714,-0.029,0.917,-0.04,,,,,,49.8
LU1981860072,1.43,0.6,-0.96,0.91,4.42,-8.26,-0.42,-0.72,3.3401,-0.488,-0.492,0.173,0.892,0.429,,,,,,26.1
IE00BGYWSV06,2.57,0.41,1.31,4.41,2.1,-6.43,-0.19,-0.29,2.2758,-0.49,-0.689,0.399,0.917,1.128,,,,,,51.6
LU2533810789,2.79,0.41,-0.06,0.61,1.62,-1.32,-0.14,-0.21,0.3313,-0.497,-0.767,2.12,0.914,8.416,,,,,,50.3
IE00B4WXJJ64,-2.09,0.05,-3.86,-0.23,11.37,-20.85,-0.75,-1.22,14.5319,-0.499,-0.631,-0.1,0.888,-0.144,,,,,,48.3
IE00BDD48R20,2.57,0.41,1.36,4.37,2.01,-6.39,-0.18,-0.27,2.2702,-0.512,-0.772,0.402,0.912,1.13,,,,,,52.9
IE00B6YX5H87,2.45,0.23,0.44,1.96,2.22,-2.7,-0.21,-0.34,0.7725,-0.514,-0.663,0.909,0.904,3.173,,,,,,54.2
IE00BF2FN646,-0.42,-0.01,-0.58,2.98,7.46,-20.95,-0.78,-1.03,12.1981,-0.537,-0.842,-0.02,0.913,-0.034,,,,,,48.7
IE00BKPT2T41,-0.15,2.1,-0.18,8.23,6.94,-26.26,-0.66,-1.04,13.8747,-0.54,-0.618,-0.006,0.895,-0.011,,,,,,40.0
IE00B1FZS798,-0.44,-0.02,-0.6,3.03,7.46,-21.0,-0.76,-1.03,12.2385,-0.54,-0.843,-0.021,0.913,-0.036,,,,,,48.9
LU0321465469,3.39,0.26,1.82,3.95,0.37,-0.1,-0.02,-0.04,0.0247,-0.55,-0.804,34.85,0.91,136.876,,,,,,64.0
LU1407888996,1.1,1.11,0.36,4.0,4.49,-13.5,-0.42,-0.6,6.8755,-0.556,-0.824,0.081,0.893,0.16,,,,,,37.6
LU1407890620,-4.12,-0.4,-3.59,3.52,13.85,-40.29,-1.46,-1.89,27.439,-0.557,-0.878,-0.102,0.913,-0.15,,,,,,49.3
IE00BYSZ5V04,-4.22,-0.47,-3.54,0.7,13.94,-40.3,-1.48,-1.93,27.5413,-0.56,-0.864,-0.105,0.912,-0.153,,,,,,49.5
LU2468423459,-0.08,-0.01,-1.42,-1.17,6.51,-13.98,-0.62,-0.85,8.7029,-0.564,-0.937,-0.005,0.909,-0.009,,,,,,47.7
